web_scraper_order,web_scraper_start_url,pagination,data,data2,data3,data4,price,rating,data15,data22
"1786480642-1363","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=53&page_size=50","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=80&page_size=50","2020 Toyota Corolla Altis 1.8 (ปี 19-25) Hybrid High Sedan...","📍Toyota Corolla Altis 1.8 Hybrid High ปี 2020📍 👉🏻ไมล์แท้ 98,689 km. 💵 ราคา 529,000 บาท ⭐️ ...","95 - 100K กม.","กรุงเทพมหานคร","529,000 บาท","Toyota Corolla Altis","มือสอง","เกียร์อัตโนมัติ"
"1786480642-1364","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=53&page_size=50","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=80&page_size=50","2024 BMW 330e 2.0 G20 (ปี 19-26) M Sport Sedan","BMW 330e M Sport Plug-in Hybrid โฉม G20 LCI ปี 2024 ยางใหม่ ปี2026 🔥Bsi ถึง 30/3/2028 🔥 ...","30 - 35K กม.","กรุงเทพมหานคร","1,650,000 บาท","BMW 330e","มือสอง","เกียร์อัตโนมัติ"
"1786480642-1365","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=53&page_size=50","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=80&page_size=50","2018 Toyota YARIS 1.2 (ปี 17-25) E Hatchback","#toyota #yaris#5 ประตู Toyota Yaris 1.2 E ปี 2018 AUTO 5ประตู 🔥ราคา 308,000 บาท ฟรีดาวน์ ...","75 - 80K กม.","กรุงเทพมหานคร","308,000 บาท","Toyota YARIS","มือสอง","เกียร์อัตโนมัติ"
"1786480642-1366","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=53&page_size=50","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=80&page_size=50","2014 Toyota HILUX VIGO 2.5 Champ Double Cab (ปี 11-15) G P...","#รถเข้าใหม่กำลังปรับสภาพสปานอกเเละใน 2014 Toyota Vigo Champ D-Cab 2.5 G Prerunner AT ...","150000 กม.","กรุงเทพมหานคร","369,000 บาท","Toyota HILUX VIGO","มือสอง","เกียร์อัตโนมัติ"
"1786480642-1367","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=53&page_size=50","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=80&page_size=50","2019 Suzuki ERTIGA 1.5 (ปี 19-25) GX Wagon","2019 Suzuki Ertiga 1.5 GX ตัวท๊อป 7 ที่นั่ง ผ่อน 6 ปี x 6,x00 บาท ...","90000 กม.","กรุงเทพมหานคร","329,000 บาท","Suzuki ERTIGA","มือสอง","เกียร์อัตโนมัติ"
"1786480642-1368","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=53&page_size=50","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=80&page_size=50","2021 Toyota Corolla Cross 1.8 (ปี 20-26) Hybrid Premium SU...","อยากขายรถให้ได้ราคาดี พร้อมให้ราคารับซื้อรถที่คุณพอใจ ลอง เช็ดราคาจากที่อื่นแล้วยังไม่ถูกใ ...","45 - 50K กม.","สงขลา","770,000 บาท","","มือสอง","เกียร์อัตโนมัติ"
"1786480642-1369","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=53&page_size=50","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=80&page_size=50","2023 Nissan ALMERA 1.0 (ปี 19-25) V Sedan","รถซีดาน ผ่อนเริ่ม 7,xxx-./เดือน เครดิตดีฟรีดาวน์* รับประกัน 5 ปี มีรถให้ใช้ระหว่างซ่อม ...","65 - 70K กม.","กรุงเทพมหานคร","419,000 บาท","Nissan ALMERA","มือสอง","เกียร์อัตโนมัติ"
"1786480642-1370","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=53&page_size=50","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=80&page_size=50","2020 Mitsubishi PAJERO SPORT 2.4 (ปี 19-25) GT Premium SUV...","🔸CARS X คัดมาให้แล้วรถสวยคุณภาพดี MITSUBISHI PAJERO SPORT 2.4 GT PREMIUM 4WD สีขาว เกียร์ ...","140 - 145K กม.","กรุงเทพมหานคร","839,000 บาท","Mitsubishi PAJERO SPORT","มือสอง","เกียร์อัตโนมัติ"
"1786480642-1371","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=53&page_size=50","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=80&page_size=50","2022 Honda City 1.0 (ปี 19-26) V Sedan","รถเก๋ง ผ่อนเริ่ม 6,xxx-./เดือน เครดิตดีฟรีดาวน์* รับประกัน 5 ปี มีรถให้ใช้ระหว่างซ่อม ...","40334 กม.","กรุงเทพมหานคร","389,000 บาท","Honda City","มือสอง","เกียร์อัตโนมัติ"
"1786480642-1372","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=53&page_size=50","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=80&page_size=50","2023 Isuzu D-MAX 1.9 Cab-4 (ปี 19-26) Hi-Lander Z Pickup  ...","รถกระบะ ผ่อนเริ่ม 11,xxx-./เดือน เครดิตดีฟรีดาวน์* รับประกัน 5 ปี มีรถให้ใช้ระหว่างซ่อม ...","81847 กม.","สมุทรปราการ","649,000 บาท","Isuzu D-MAX","มือสอง","เกียร์อัตโนมัติ"
"1786480642-1373","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=53&page_size=50","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=80&page_size=50","2021 Toyota ALPHARD 2.5 (ปี 15-23) HV G F-Package Van - 4W...","รถตู้ ผ่อนเริ่ม 12,xxx-./เดือน รับประกัน 5 ปี มีรถให้ใช้ระหว่างซ่อม ...","165 - 170K กม.","กรุงเทพมหานคร","1,669,000 บาท","Toyota ALPHARD","มือสอง","เกียร์อัตโนมัติ"
"1786480642-1374","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=53&page_size=50","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=80&page_size=50","2021 Toyota Corolla Cross 1.8 (ปี 20-26) Hybrid Premium SU...","🔸CARS X คัดมาให้แล้วรถสวยคุณภาพดี TOYOTA COROLLA CROSS 1.8 HYBRID PREMIUM สีขาว เกียร์ AT ...","84113 กม.","กรุงเทพมหานคร","729,000 บาท","","มือสอง","เกียร์อัตโนมัติ"
"1786480642-1375","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=53&page_size=50","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=80&page_size=50","2017 Toyota CAMRY 2.0 (ปี 12-18) G Sedan","Toyota Camry 2.0G Minorchange ปี 2017 สีดำ *** รุ่นสุดท้าย ภายในน้ำตาล + เพิ่มออปชั่น *** ...","1400000 กม.","สมุทรปราการ","498,000 บาท","Toyota CAMRY","มือสอง","เกียร์อัตโนมัติ"
"1786480642-1376","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=53&page_size=50","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=80&page_size=50","2020 Mercedes-Benz C220 2.0 W205 (ปี 14-22) d AMG Dynamic ...","Benz C220d diesel AMG Dynamic ปี2020 เครื่องดีเซล ขับดีไม่จุกจิก รถมือเดียว เข้าศูนย์ตลอด ...","75 - 80K กม.","กรุงเทพมหานคร","1,390,000 บาท","","มือสอง","เกียร์อัตโนมัติ"
"1786480642-1377","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=53&page_size=50","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=80&page_size=50","2021 Toyota ALPHARD 2.5 (ปี 15-23) HV Van - 4WD","🚗สนใจเป็นเจ้าของรถ สภาพดี ตอนนี้เรามีโปรโมชัน และ ราคาดีที่พิเศษสุดๆ ...","65 - 70K กม.","กรุงเทพมหานคร","ติดต่อผู้ขาย","Toyota ALPHARD","มือสอง","เกียร์อัตโนมัติ"
"1786480642-1378","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=53&page_size=50","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=80&page_size=50","2025 Toyota ALPHARD 2.5 (ปี 23-32) HEV Executive Lounge Va...","Toyota Alphard 2.5 Z HEV Executive Lounge ปี2025 หายากมาก ชุดแต่งModellistaรอบคัน ...","10 - 15K กม.","กรุงเทพมหานคร","3,350,000 บาท","Toyota ALPHARD","มือสอง","เกียร์อัตโนมัติ"
"1786480642-1379","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=53&page_size=50","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=80&page_size=50","2014 BMW X6 3.0 E71 (ปี 08-14) xDrive30d SUV - AWD","BMW X6 xDrive30d 4WD E71 ตัวท๊อปสุด จดทะเบียนปี 2014 ไฟใหม่ LCI เครื่อง 3.0 ดีเซล เทอร์โบ ...","0 - 5K กม.","กรุงเทพมหานคร","799,000 บาท","","มือสอง","เกียร์อัตโนมัติ"
"1786480642-1380","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=53&page_size=50","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=80&page_size=50","2020 Honda CR-V 2.4 (ปี 17-21) EL SUV - AWD","HONDA CRV 2.4EL 7ที่นั่ง มือเดียวใช้งานน้อย สภาพเยี่ยม สวยๆเดิมๆ ประวัติดี ...","125 - 130K กม.","กรุงเทพมหานคร","599,000 บาท","Honda CR-V","มือสอง","เกียร์อัตโนมัติ"
"1786480642-1381","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=53&page_size=50","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=80&page_size=50","2016 BMW X3 2.0 F25 (ปี 10-17) xDrive20i SUV","BMW X3 xDrive20i 4WD ปี16 รถบ้านมือเดียวเจ้าของดูแลอย่างดีเข้าศูนย์ทุกระยะ ...","185 - 190K กม.","กรุงเทพมหานคร","559,000 บาท","BMW X3","มือสอง","เกียร์อัตโนมัติ"
"1786480642-1382","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=53&page_size=50","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=80&page_size=50","2016 Honda CIVIC 1.8 FC (ปี 16-20) EL Sedan","HONDA CIVIC 1.8EL รถสวยประวัติดีมากปี16 รถบ้านสวยๆเดิมๆเจ้าของดูแลอย่างดี เข้าศูนย์ตลอด ...","125 - 130K กม.","กรุงเทพมหานคร","459,000 บาท","Honda CIVIC","มือสอง","เกียร์อัตโนมัติ"
"1786480642-1383","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=53&page_size=50","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=80&page_size=50","2006 Toyota FORTUNER 3.0 (ปี 04-08) V SUV - 4WD","TOYOTA FORTUNER 3.0V 4wd ขับ4 รถบ้านมือเดียวใช้งานน้อย อย่าปล่อยให้หลุดมือ ปี06 สภาพหายาก ...","295 - 300K กม.","กรุงเทพมหานคร","259,000 บาท","Toyota FORTUNER","มือสอง","เกียร์อัตโนมัติ"
"1786480642-1384","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=53&page_size=50","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=80&page_size=50","2021 Isuzu MU-X 3.0 (ปี 20-26) Ultimate SUV","ออกรถง่าย ออกรถไว ~~~~~~!!!!!!BIG SALES!!!!!!!~~~~ กู้ง่าย อนุมัติไว เต็มจำนวน ...","5 - 10K กม.","กรุงเทพมหานคร","829,000 บาท","Isuzu MU-X","มือสอง","เกียร์อัตโนมัติ"
"1786480642-1385","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=53&page_size=50","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=80&page_size=50","2020 Mitsubishi TRITON 2.4 Single Cab (ปี 18-23) GL Pickup...","ออกรถง่าย ออกรถไว ~~~~~~!!!!!!BIG SALES!!!!!!!~~~~ กู้ง่าย อนุมัติไว เต็มจำนวน ...","5 - 10K กม.","กรุงเทพมหานคร","479,000 บาท","Mitsubishi TRITON","มือสอง","เกียร์อัตโนมัติ"
"1786480642-1386","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=53&page_size=50","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=80&page_size=50","2013 Mini Countryman 2.0 R60 Cooper SD ALL4 Hatchback - 4W...","ออกรถง่าย ออกรถไว ~~~~~~!!!!!!BIG SALES!!!!!!!~~~~ กู้ง่าย อนุมัติไว เต็มจำนวน ...","10 - 15K กม.","กรุงเทพมหานคร","519,000 บาท","","มือสอง","เกียร์อัตโนมัติ"
"1786480642-1387","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=53&page_size=50","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=80&page_size=50","2010 Honda JAZZ 1.5 (ปี 08-14) V Active Plus (SRS) Hatchba...","ออกรถง่าย ออกรถไว ~~~~~~!!!!!!BIG SALES!!!!!!!~~~~ กู้ง่าย อนุมัติไว เต็มจำนวน ...","10 - 15K กม.","กรุงเทพมหานคร","179,000 บาท","Honda JAZZ","มือสอง","เกียร์อัตโนมัติ"
"1786480642-1388","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=53&page_size=50","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=80&page_size=50","2012 Mercedes-Benz C180 1.8 W204 (ปี 08-14) Coupe","ออกรถง่าย ออกรถไว ~~~~~~!!!!!!BIG SALES!!!!!!!~~~~ กู้ง่าย อนุมัติไว เต็มจำนวน ...","0 - 5K กม.","กรุงเทพมหานคร","479,000 บาท","","มือสอง","เกียร์อัตโนมัติ"
"1786480642-1389","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=53&page_size=50","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=80&page_size=50","2021 Toyota HILUX REVO 2.4 Smart Cab Z Edition Mid Pickup ...","ออกรถง่าย ออกรถไว ~~~~~~!!!!!!BIG SALES!!!!!!!~~~~ กู้ง่าย อนุมัติไว เต็มจำนวน ...","5 - 10K กม.","กรุงเทพมหานคร","399,000 บาท","Toyota HILUX REVO","มือสอง","เกียร์ธรรมดา"
"1786480642-1390","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=53&page_size=50","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=80&page_size=50","2014 Isuzu MU-X 3.0 (ปี 13-19) DVD SUV - 4WD","ออกรถง่าย ออกรถไว ~~~~~~!!!!!!BIG SALES!!!!!!!~~~~ กู้ง่าย อนุมัติไว เต็มจำนวน ...","10 - 15K กม.","กรุงเทพมหานคร","459,000 บาท","Isuzu MU-X","มือสอง","เกียร์อัตโนมัติ"
"1786480642-1391","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=53&page_size=50","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=80&page_size=50","2017 Isuzu D-MAX 3.0 Space Cab (ปี 11-17) Vcross Z Pickup ...","ออกรถง่าย ออกรถไว ~~~~~~!!!!!!BIG SALES!!!!!!!~~~~ กู้ง่าย อนุมัติไว เต็มจำนวน ...","10 - 15K กม.","กรุงเทพมหานคร","439,000 บาท","Isuzu D-MAX","มือสอง","เกียร์ธรรมดา"
"1786480642-1392","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=53&page_size=50","https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?type=used&page_number=80&page_size=50","2009 Honda CIVIC 1.8 FD (ปี 05-12) S Sedan","ออกรถง่าย ออกรถไว ~~~~~~!!!!!!BIG SALES!!!!!!!~~~~ กู้ง่าย อนุมัติไว เต็มจำนวน ...","0 - 5K กม.","กรุงเทพมหานคร","169,000 บาท","Honda CIVIC","มือสอง","เกียร์อัตโนมัติ"
