listing_id,car_key,date_key,location_key,ask_price,mileage,car_age
2879,1009,20241101,33,529000.0,142500,9
2880,169,20260210,33,359000.0,2500,6
2881,650,20240718,33,359000.0,2500,6
2882,209,20240628,33,329000.0,82500,11
2883,903,20241223,33,379000.0,132500,9
2884,795,20260109,33,849000.0,32500,7
2885,904,20250305,33,849000.0,32500,7
2886,25,20261024,33,419000.0,160000,8
2887,418,20251014,33,419000.0,160000,8
2888,846,20251108,33,419000.0,160000,8
2889,905,20240910,33,239000.0,62500,7
2890,905,20260729,33,239000.0,22500,7
2891,906,20240615,33,429000.0,92500,8
2892,528,20260822,33,658000.0,132500,8
2893,907,20260503,33,228000.0,232500,18
2894,908,20261221,33,238000.0,217500,14
2895,909,20240622,33,148000.0,192500,15
2896,405,20250915,33,659000.0,162500,8
2897,910,20250218,33,298000.0,172500,9
2898,591,20260108,33,289000.0,142500,12
2899,897,20251105,33,289000.0,142500,12
2900,12,20240505,33,425000.0,2500,5
2901,226,20260729,33,425000.0,2500,5
2902,911,20240909,33,119000.0,122500,20
2903,138,20240715,33,469000.0,82500,4
2904,328,20250216,33,469000.0,82500,4
2905,12,20260214,33,429000.0,36000,5
2906,226,20261213,33,429000.0,36000,5
2907,214,20240821,33,399000.0,2500,6
2908,667,20261221,33,399000.0,2500,6
2909,12,20240714,33,419000.0,132500,5
2910,226,20250625,33,419000.0,132500,5
2911,652,20241021,33,159000.0,177500,13
2912,27,20251006,33,639000.0,42500,6
2913,163,20240604,33,639000.0,42500,6
2914,168,20250209,33,419000.0,32500,4
2915,537,20260614,33,419000.0,32500,4
2916,112,20251226,33,579000.0,62500,5
2917,1023,20260107,33,579000.0,62500,5
2918,912,20260307,33,89000.0,200000,22
2919,52,20250707,33,289000.0,77500,8
2920,913,20250109,33,289000.0,77500,8
2921,700,20250330,33,989000.0,21364,1
2922,316,20240720,33,799000.0,67500,5
2923,191,20260503,33,499999.0,28891,2
2924,522,20251224,33,499999.0,28891,2
2925,40,20241205,33,379999.0,212500,7
2926,886,20240918,33,379999.0,212500,7
2927,238,20250626,33,499999.0,152500,9
2928,1116,20250704,33,499999.0,152500,9
2929,616,20250929,33,499000.0,42500,3
2930,666,20240613,33,499000.0,42500,3
2931,914,20260127,33,3990000.0,27500,1
2932,214,20250912,33,369000.0,297500,6
2933,667,20240220,33,369000.0,297500,6
2934,148,20250503,33,659000.0,267500,11
2935,765,20240716,33,659000.0,267500,11
2936,245,20261112,33,869000.0,117500,5
2937,915,20251026,33,469999.0,87500,9
2938,448,20251024,33,1680000.0,87500,5
2939,405,20240922,33,899000.0,142500,8
2940,916,20240313,33,299000.0,25861,3
2941,340,20240317,33,899999.0,57500,4
2942,344,20250627,33,899999.0,57500,4
2943,510,20260530,33,179999.0,147500,13
2944,20,20250310,33,899999.0,69655,3
2945,134,20261224,33,899999.0,69655,3
2946,89,20241222,33,659999.0,117500,3
2947,343,20260724,33,1298000.0,52500,2
2948,714,20240118,33,1298000.0,52500,2
2949,39,20251106,33,499999.0,177500,7
2950,225,20250728,33,499999.0,177500,7
2951,174,20260120,33,559999.0,27500,4
2952,566,20260922,33,559999.0,27500,4
2953,917,20261029,33,439000.0,150000,13
2954,360,20250923,33,1039000.0,92500,3
2955,1073,20250106,33,1039000.0,92500,3
2956,191,20260827,33,679000.0,57500,2
2957,522,20241218,33,679000.0,57500,2
2958,918,20240811,33,689000.0,135000,4
2959,239,20260811,33,999000.0,137500,9
2960,615,20250102,33,999000.0,137500,9
2961,919,20251017,33,299000.0,2500,13
2962,1064,20261231,33,299000.0,2500,13
2963,68,20250308,33,699000.0,137500,5
2964,483,20250523,33,479000.0,112500,7
2965,527,20250522,33,479000.0,112500,7
2966,470,20250908,33,629000.0,2500,8
2967,1305,20250223,33,629000.0,2500,8
2968,470,20261231,33,599000.0,2500,8
2969,1305,20240314,33,599000.0,2500,8
2970,126,20250727,33,259000.0,92500,8
2971,1129,20240525,33,259000.0,92500,8
2972,920,20240215,33,1679000.0,2500,5
2973,921,20240430,33,699000.0,112500,18
2974,922,20261202,33,599000.0,2500,9
2975,923,20240408,33,899000.0,107500,15
2976,621,20251206,33,829000.0,107000,8
2977,728,20241106,33,889000.0,112500,8
2978,924,20250226,33,699000.0,77500,12
2979,925,20240928,33,859000.0,57000,16
2980,926,20260404,33,1290000.0,48000,10
2981,340,20240728,33,899000.0,133000,4
2982,344,20260108,33,899000.0,133000,4
2983,927,20260303,33,308000.0,202500,8
2984,751,20261111,33,459000.0,12545,2
2985,375,20260129,33,599999.0,47500,2
2986,928,20240607,33,499999.0,102500,4
2987,1074,20260110,33,499999.0,102500,4
2988,929,20241208,33,559999.0,107500,7
2989,295,20251129,33,1950000.0,112500,4
2990,366,20250131,33,1050000.0,102500,5
2991,406,20250619,33,1050000.0,102500,5
2992,930,20240520,33,1150000.0,42500,3
2993,686,20260818,33,1250000.0,137500,4
2994,195,20240827,33,299000.0,17500,13
2995,216,20241018,33,299000.0,17500,13
2996,103,20260327,33,299000.0,85000,5
2997,931,20240322,33,299000.0,85000,5
2998,397,20250713,33,619000.0,12500,10
2999,229,20260519,33,399000.0,80096,14
3000,45,20240619,33,649000.0,198745,7
3001,932,20260903,33,2650000.0,67500,3
3002,933,20250802,33,755000.0,120000,9
3003,934,20250609,33,139000.0,122500,20
3004,539,20250625,33,368000.0,94000,7
3005,716,20240419,33,1199000.0,2500,5
3006,87,20241117,33,518000.0,117500,7
3007,387,20260618,33,518000.0,117500,7
3008,56,20251214,33,548000.0,2500,2
3009,219,20240324,33,548000.0,2500,2
3010,126,20260813,33,298000.0,92500,8
3011,1129,20250110,33,298000.0,92500,8
3012,935,20261212,33,699000.0,132500,6
3013,144,20250808,33,318000.0,72500,7
3014,596,20240409,33,318000.0,72500,7
3015,144,20240508,33,318000.0,82500,7
3016,596,20260706,33,318000.0,82500,7
3017,253,20240806,33,328000.0,45412,6
3018,760,20250421,33,328000.0,45412,6
3019,337,20240122,33,348000.0,2500,5
3020,526,20250713,33,348000.0,2500,5
3021,430,20250920,33,119000.0,102500,14
3022,126,20261015,33,279000.0,62500,8
3023,1129,20241204,33,279000.0,62500,8
3024,936,20240627,33,149000.0,2500,18
3025,576,20250224,33,259000.0,112500,14
3026,937,20261003,33,259000.0,112500,14
3027,873,20240218,33,299000.0,2500,12
3028,938,20260205,33,299000.0,2500,12
3029,222,20240130,33,239000.0,2500,14
3030,495,20240325,33,239000.0,2500,14
3031,939,20260227,33,179000.0,92500,13
3032,940,20241124,33,168000.0,142500,13
3033,214,20250901,33,448000.0,64112,6
3034,667,20250309,33,448000.0,64112,6
3035,214,20250810,33,428000.0,97500,6
3036,667,20251120,33,428000.0,97500,6
3037,616,20250228,33,444000.0,36712,3
3038,666,20260208,33,444000.0,36712,3
3039,153,20250526,33,408000.0,97500,7
3040,1269,20261008,33,408000.0,97500,7
3041,941,20250717,33,333000.0,182500,14
3042,90,20241029,33,379000.0,47500,4
3043,942,20240408,33,379000.0,47500,4
3044,943,20250710,33,5290000.0,32500,1
3045,685,20240211,33,199000.0,162500,16
3046,457,20260917,33,1199000.0,2500,3
3047,944,20250412,33,538000.0,117500,12
3048,1226,20250315,33,538000.0,117500,12
3049,169,20241122,33,328000.0,92500,6
3050,650,20250722,33,328000.0,92500,6
3051,945,20240202,33,748000.0,92500,10
3052,507,20250215,33,848000.0,107500,8
3053,946,20260322,33,1099000.0,2500,7
3054,947,20250522,33,1990000.0,92500,3
3055,948,20240225,33,1450000.0,77500,5
3056,770,20250629,33,2190000.0,12500,1
3057,882,20240714,33,189000.0,127500,9
3058,10,20250216,33,308000.0,177500,12
3059,949,20250928,33,308000.0,177500,12
3060,48,20260111,33,798000.0,12500,2
3061,38,20240516,33,979000.0,93082,4
3062,321,20250622,33,979000.0,93082,4
3063,38,20251119,33,939000.0,122866,4
3064,321,20251219,33,939000.0,122866,4
3065,754,20260721,33,399000.0,172500,11
3066,84,20241101,33,649000.0,132500,5
3067,341,20250122,33,649000.0,132500,5
3068,305,20251225,33,829000.0,122500,7
3069,310,20260703,33,419000.0,112500,10
3070,479,20250702,33,419000.0,112500,10
3071,87,20250520,33,539000.0,92500,7
3072,387,20250122,33,539000.0,92500,7
3073,14,20241019,33,879000.0,106211,4
3074,456,20240627,33,879000.0,106211,4
3075,14,20251102,33,999000.0,90321,4
3076,456,20240320,33,999000.0,90321,4
3077,14,20261103,33,729000.0,115920,4
3078,456,20261213,33,729000.0,115920,4
3079,317,20250322,33,1490000.0,157063,7
3080,317,20260204,33,1290000.0,131457,7
3081,535,20261224,33,569000.0,107500,6
3082,854,20250517,33,569000.0,107500,6
3083,138,20250723,33,699000.0,13051,4
3084,328,20240405,33,699000.0,13051,4
3085,138,20250807,33,529000.0,109322,4
3086,328,20240904,33,529000.0,109322,4
3087,12,20240506,33,459000.0,87500,5
3088,226,20250513,33,459000.0,87500,5
3089,127,20240215,33,859000.0,75955,4
3090,127,20260908,33,729000.0,109070,4
3091,35,20240924,33,829000.0,40948,3
3092,533,20240403,33,829000.0,40948,3
3093,35,20260105,33,929000.0,31559,3
3094,533,20250903,33,929000.0,31559,3
3095,213,20240311,33,459000.0,186999,11
3096,59,20250815,33,665000.0,120000,7
3097,434,20250324,33,729000.0,184451,6
3098,88,20250911,33,799000.0,46292,5
3099,12,20250905,33,659000.0,97500,5
3100,226,20240331,33,659000.0,97500,5
3101,20,20260526,33,1299000.0,32500,3
3102,134,20250611,33,1299000.0,32500,3
3103,45,20260213,33,659000.0,97591,7
3104,41,20251102,33,739000.0,102500,7
3105,168,20260203,33,409000.0,52500,4
3106,537,20241226,33,409000.0,52500,4
3107,7,20250112,33,949000.0,58697,5
3108,96,20241210,33,519000.0,177500,6
3109,579,20260308,33,519000.0,177500,6
3110,42,20250330,33,599000.0,177500,8
3111,528,20260626,33,599000.0,189822,8
3112,690,20240307,33,429000.0,152500,7
3113,758,20260913,33,429000.0,152500,7
3114,1214,20260905,33,429000.0,152500,7
3115,372,20240212,33,559000.0,122500,9
3116,429,20240816,33,559000.0,122500,9
3117,224,20240821,33,909000.0,57500,2
3118,98,20250511,33,669000.0,137500,7
3119,20,20260427,33,1100000.0,82008,3
3120,134,20261121,33,1100000.0,82008,3
3121,73,20240422,33,579000.0,87500,4
3122,477,20260830,33,579000.0,87500,4
3123,20,20250403,33,1199000.0,42500,3
3124,134,20240106,33,1199000.0,42500,3
3125,20,20260918,33,959000.0,126961,3
3126,134,20250508,33,959000.0,126961,3
3127,20,20240311,33,699000.0,45219,3
3128,134,20260727,33,699000.0,45219,3
3129,119,20251104,33,799000.0,76808,3
3130,351,20261122,33,799000.0,76808,3
3131,950,20240522,33,1430000.0,17500,5
3132,7,20260105,33,879000.0,22500,5
3133,12,20251226,33,409000.0,52500,5
3134,226,20240804,33,409000.0,52500,5
3135,7,20250309,33,859000.0,89487,5
3136,130,20260413,33,219000.0,142500,13
3137,277,20261213,33,459000.0,145000,10
3138,239,20251220,33,1090000.0,112500,9
3139,615,20260730,33,1090000.0,112500,9
3140,291,20260625,33,920000.0,127500,10
3141,183,20260921,33,189000.0,182500,13
3142,239,20240224,33,950000.0,147500,9
3143,615,20261124,33,950000.0,147500,9
3144,717,20260510,33,1259000.0,77500,5
3145,951,20261003,33,1108000.0,234549,7
3146,952,20250719,33,949000.0,2500,1
3147,4,20260209,33,645000.0,42500,4
3148,69,20260527,33,645000.0,42500,4
3149,45,20260403,33,645000.0,162500,7
3150,953,20250528,33,245000.0,182500,14
3151,510,20260511,33,175000.0,297500,13
3152,954,20250225,33,1780000.0,7500,2
3153,8,20250531,33,195000.0,212500,12
3154,955,20251205,33,1250000.0,7500,1
3155,153,20260319,33,450000.0,127500,7
3156,1269,20240213,33,450000.0,127500,7
3157,955,20260507,33,1250000.0,2500,1
3158,45,20260311,33,628000.0,167500,7
3159,64,20240806,33,855000.0,47500,3
3160,1266,20250721,33,855000.0,47500,3
3161,43,20260626,33,395000.0,27500,5
3162,974,20240914,33,395000.0,27500,5
3163,1090,20260818,33,395000.0,27500,5
3164,404,20260611,33,255000.0,152500,13
3165,651,20241015,33,255000.0,152500,13
3166,33,20260829,33,435000.0,182500,11
3167,701,20240412,33,495000.0,152500,11
3168,956,20260314,33,495000.0,152500,11
3169,595,20261115,33,355000.0,82500,5
3170,6,20241028,33,295000.0,212500,14
3171,562,20261214,33,235000.0,212500,10
3172,957,20240225,33,235000.0,212500,10
3173,51,20261011,33,160000.0,242500,16
3174,36,20250108,33,675000.0,237500,6
3175,958,20260410,33,180000.0,177500,9
3176,45,20260708,33,645000.0,157500,7
3177,141,20250401,33,785000.0,197500,5
3178,322,20240511,33,785000.0,197500,5
3179,277,20250507,33,445000.0,187500,10
3180,408,20240419,33,515000.0,187500,4
3181,520,20250804,33,515000.0,187500,4
3182,959,20260306,33,719000.0,62500,12
3183,325,20260320,33,1680000.0,2500,1
3184,599,20260604,33,1680000.0,2500,1
3185,191,20260211,33,475000.0,37500,2
3186,522,20260725,33,475000.0,37500,2
3187,761,20250726,33,145000.0,247500,11
3188,960,20260319,33,145000.0,172500,14
3189,488,20260528,33,325000.0,142500,11
3190,1212,20261029,33,325000.0,142500,11
3191,1,20250216,33,225000.0,127500,11
3192,6,20260409,33,285000.0,242500,14
3193,27,20250719,33,685000.0,77500,6
3194,163,20240413,33,685000.0,77500,6
3195,961,20251107,33,185000.0,277500,23
3196,221,20260802,33,295000.0,257500,11
3197,962,20240926,33,295000.0,257500,11
3198,898,20250410,33,415000.0,57500,6
3199,1047,20260311,33,415000.0,57500,6
3200,122,20261001,33,685000.0,257500,9
3201,963,20240821,33,225000.0,297500,13
3202,1245,20260701,33,225000.0,297500,13
3203,114,20261121,33,325000.0,72500,6
3204,592,20241222,33,325000.0,72500,6
3205,536,20260821,33,385000.0,157500,4
3206,1185,20240403,33,385000.0,157500,4
3207,323,20240831,33,325000.0,117500,6
3208,964,20240227,33,325000.0,117500,6
3209,58,20260822,33,675000.0,232500,6
3210,652,20241115,33,155000.0,152500,13
3211,161,20261108,33,440000.0,52500,3
3212,337,20241222,33,300000.0,52500,5
3213,526,20240426,33,300000.0,52500,5
3214,607,20241022,33,655000.0,252500,7
3215,965,20250608,33,385000.0,172500,7
3216,966,20250204,33,1150000.0,97500,7
3217,967,20260108,33,1695000.0,32500,3
3218,968,20250612,33,365000.0,177500,16
3219,969,20250710,33,395000.0,92500,11
3220,21,20250703,33,795000.0,7500,2
3221,325,20241225,33,1385000.0,2500,1
3222,599,20240304,33,1385000.0,2500,1
3223,59,20260203,33,555000.0,162500,7
3224,325,20260212,33,1295000.0,2500,1
3225,599,20250915,33,1295000.0,2500,1
3226,772,20240411,33,1490000.0,102500,5
3227,970,20250714,33,565000.0,107500,15
3228,218,20261112,33,725000.0,12500,1
3229,1249,20260423,33,725000.0,12500,1
3230,971,20261223,33,265000.0,147500,14
3231,558,20260418,33,535000.0,52500,10
3232,806,20251111,33,535000.0,52500,10
3233,972,20251006,33,285000.0,127500,14
3234,1332,20250202,33,285000.0,127500,14
3235,772,20250208,33,1450000.0,102500,5
3236,218,20260405,33,725000.0,3024,1
3237,1249,20251008,33,725000.0,3024,1
3238,411,20240204,33,495000.0,117500,11
3239,973,20250223,33,495000.0,117500,11
3240,43,20250111,33,295000.0,167500,5
3241,974,20240807,33,295000.0,167500,5
3242,1090,20251127,33,295000.0,167500,5
3243,975,20241207,33,115000.0,297500,18
3244,700,20260122,33,895000.0,7500,1
3245,700,20250219,33,755000.0,12500,1
3246,242,20260726,33,655000.0,297500,7
3247,38,20261003,33,755000.0,202500,4
3248,321,20251110,33,755000.0,202500,4
3249,148,20260117,33,595000.0,267500,11
3250,765,20260316,33,595000.0,267500,11
3251,194,20241107,33,785000.0,117500,6
3252,259,20240224,33,785000.0,117500,6
3253,558,20251124,33,535000.0,57500,10
3254,806,20250617,33,535000.0,57500,10
3255,976,20240414,33,135000.0,237500,18
3256,323,20241020,33,365000.0,67500,6
3257,964,20260529,33,365000.0,67500,6
3258,685,20250704,33,185000.0,167500,16
3259,977,20260629,33,79000.0,282500,25
3260,827,20250109,33,515000.0,152500,10
3261,978,20250325,33,515000.0,152500,10
3262,862,20261219,33,360000.0,142500,14
3263,979,20260322,33,360000.0,142500,14
3264,909,20250124,33,125000.0,292500,15
3265,980,20251028,33,1050000.0,2500,1
3266,981,20240520,33,990000.0,57500,2
3267,982,20260523,33,295000.0,217500,14
3268,434,20260422,33,635000.0,157500,6
3269,126,20250819,33,225000.0,177500,8
3270,1129,20260809,33,225000.0,177500,8
3271,983,20250705,33,250000.0,297500,8
3272,810,20250107,33,395000.0,182500,9
3273,984,20251009,33,395000.0,182500,9
3274,985,20241128,33,550000.0,2500,2
3275,980,20250127,33,1260000.0,2500,1
3276,33,20250129,33,315000.0,297500,11
3277,986,20240204,33,1690000.0,67500,4
3278,332,20240605,33,628000.0,195470,10
3279,577,20260622,33,145000.0,262500,19
3280,616,20260824,33,435000.0,52500,3
3281,666,20250130,33,435000.0,52500,3
3282,405,20240725,33,695000.0,162500,8
3283,987,20250912,33,115000.0,182500,28
3284,510,20260315,33,175000.0,132500,13
3285,701,20250406,33,495000.0,152500,11
3286,956,20240908,33,495000.0,152500,11
3287,980,20260516,33,1250000.0,2500,1
3288,837,20240727,33,220000.0,217500,15
3289,988,20260812,33,138000.0,297500,12
3290,574,20250622,33,398000.0,122500,4
3291,989,20260414,33,185000.0,202500,19
3292,90,20250517,33,650000.0,52500,4
3293,942,20260813,33,650000.0,52500,4
3294,781,20250528,33,155000.0,297500,17
3295,680,20250802,33,270000.0,297500,13
3296,843,20260419,33,270000.0,297500,13
3297,214,20260912,33,590000.0,117500,6
3298,667,20240323,33,590000.0,117500,6
3299,86,20261201,33,195000.0,187500,14
3300,122,20240604,33,625000.0,297500,9
3301,990,20250328,33,1170000.0,227500,14
3302,781,20250908,33,210000.0,102500,17
3303,125,20250915,33,298000.0,92500,7
3304,196,20250521,33,298000.0,92500,7
3305,416,20250913,33,190000.0,162500,16
3306,991,20241019,33,389000.0,217500,11
3307,766,20251016,33,380000.0,97500,14
3308,992,20260725,33,380000.0,97500,14
3309,598,20260126,33,1308000.0,129220,6
3310,489,20260922,33,450000.0,102500,17
3311,993,20251028,33,450000.0,102500,17
3312,49,20240229,33,979000.0,62500,3
3313,15,20241122,33,389000.0,97500,3
3314,636,20260309,33,389000.0,97500,3
3315,994,20260223,33,379000.0,157500,11
3316,73,20260205,33,579000.0,89347,4
3317,477,20250602,33,579000.0,89347,4
3318,995,20250929,33,729000.0,97500,6
3319,42,20240323,33,599000.0,162500,8
3320,56,20240128,33,619000.0,22500,2
3321,219,20240922,33,619000.0,22500,2
3322,64,20250131,33,629000.0,182500,3
3323,1266,20260819,33,629000.0,182500,3
3324,66,20260201,33,429000.0,77500,4
3325,316,20260906,33,979000.0,97500,5
3326,63,20260321,33,429000.0,47500,7
3327,168,20250803,33,409000.0,57500,4
3328,537,20250902,33,409000.0,57500,4
3329,362,20240711,33,749000.0,72500,4
3330,605,20240814,33,289000.0,187500,9
3331,998,20250326,33,289000.0,187500,9
3332,11,20260720,33,649000.0,92500,3
3333,251,20251016,33,649000.0,92500,3
3334,11,20240721,33,959000.0,17500,3
3335,251,20250205,33,959000.0,17500,3
3336,11,20250416,33,639000.0,109212,3
3337,251,20260608,33,639000.0,109212,3
3338,234,20240627,33,479000.0,149496,8
3339,401,20261107,33,479000.0,149496,8
3340,89,20250407,33,639000.0,92500,3
3341,404,20260414,33,279000.0,162500,13
3342,651,20250831,33,279000.0,162500,13
3343,314,20260714,33,369000.0,122500,8
3344,695,20260724,33,369000.0,122500,8
3345,170,20241026,33,419000.0,91323,9
3346,1207,20241216,33,419000.0,91323,9
3347,829,20240705,33,189000.0,172500,19
3348,130,20250914,33,269000.0,152500,13
3349,137,20240311,33,349000.0,80912,4
3350,280,20241104,33,799000.0,81496,5
3351,982,20240625,33,299000.0,122500,14
3352,996,20250302,33,279000.0,112500,12
3353,274,20260109,33,569000.0,117500,8
3354,307,20250614,33,569000.0,117500,8
3355,997,20250221,33,269000.0,152500,7
3356,80,20240904,33,319000.0,122500,9
3357,605,20240727,33,329000.0,112500,9
3358,998,20240803,33,329000.0,112500,9
3359,999,20251213,33,269000.0,162500,17
3360,825,20250313,33,349000.0,87501,13
3361,211,20241106,33,219000.0,152500,12
3362,654,20250117,33,329000.0,172500,13
3363,1303,20260907,33,329000.0,172500,13
3364,4,20240430,33,429000.0,122500,4
3365,69,20250210,33,429000.0,122500,4
3366,56,20240901,33,489000.0,42500,2
3367,219,20240306,33,489000.0,42500,2
3368,422,20260730,33,249000.0,152500,18
3369,1000,20240815,33,249000.0,152500,18
3370,864,20260531,33,319000.0,107500,10
3371,1001,20240516,33,319000.0,107500,10
3372,1002,20240712,33,269000.0,157500,18
3373,39,20251206,33,499000.0,127500,7
3374,225,20251019,33,499000.0,127500,7
3375,92,20251018,33,569000.0,132500,7
3376,1003,20260718,33,419000.0,87500,14
3377,1004,20250709,33,220000.0,112500,33
3378,1005,20260815,33,159000.0,12500,10
3379,97,20261105,33,639000.0,98000,9
3380,1009,20240221,33,639000.0,98000,9
3381,92,20250528,33,699000.0,62000,7
3382,1006,20260113,33,1790000.0,32500,6
3383,12,20261220,33,419000.0,87500,5
3384,226,20251122,33,419000.0,87500,5
3385,340,20250626,33,959000.0,92500,4
3386,344,20250213,33,959000.0,92500,4
3387,100,20240603,33,659000.0,144000,7
3388,58,20250924,33,739000.0,119000,6
3389,70,20240220,33,489000.0,202500,8
3390,1007,20261020,33,489000.0,202500,8
3391,570,20260920,33,378000.0,202500,15
3392,168,20250607,33,439000.0,67500,4
3393,537,20241220,33,439000.0,67500,4
3394,139,20261204,33,368000.0,152500,10
3395,372,20260312,33,499000.0,182500,9
3396,429,20260419,33,499000.0,182500,9
3397,141,20240912,33,949000.0,136000,5
3398,322,20240904,33,949000.0,136000,5
3399,310,20250616,33,379000.0,146600,10
3400,479,20240210,33,379000.0,146600,10
3401,72,20260228,33,529000.0,199500,12
3402,1008,20240713,33,529000.0,199500,12
3403,701,20261230,33,539000.0,125000,11
3404,956,20241103,33,539000.0,125000,11
3405,347,20240316,33,449000.0,197000,14
3406,1239,20260225,33,449000.0,197000,14
3407,310,20260305,33,379000.0,146000,10
3408,479,20240817,33,379000.0,146000,10
3409,320,20240325,33,1349000.0,70000,2
3410,609,20250131,33,1349000.0,70000,2
3411,97,20240802,33,499000.0,175071,9
3412,1009,20261021,33,499000.0,175071,9
3413,838,20250111,33,319000.0,182500,14
3414,1010,20250215,33,1590000.0,132500,7
3415,1011,20260310,33,2498000.0,22500,2
3416,1012,20250213,33,1198000.0,37500,3
3417,623,20240803,33,1248000.0,27500,2
3418,1013,20260121,33,948000.0,67500,6
3419,1014,20241214,33,726000.0,112500,6
3420,648,20260410,33,159000.0,120000,16
3421,1015,20251015,33,799000.0,24983,2
3422,1016,20261018,33,999000.0,2500,1
3423,858,20261130,33,999000.0,57500,4
3424,1254,20240103,33,999000.0,57500,4
3425,1017,20261218,33,458000.0,2500,14
3426,1018,20260109,33,439000.0,62500,3
3427,58,20250210,33,799000.0,81917,6
3428,1019,20240118,33,1899000.0,62500,4
3429,1020,20260120,33,369000.0,217500,10
3430,1021,20250808,33,1590000.0,22500,1
3431,386,20260606,33,499000.0,156936,9
3432,1022,20241127,33,499000.0,156936,9
3433,112,20261009,33,459000.0,112500,5
3434,1023,20240617,33,459000.0,112500,5
3435,246,20260214,33,799000.0,123493,4
3436,866,20260428,33,1590000.0,102500,6
3437,22,20260729,33,1399000.0,68835,4
3438,274,20240724,33,729000.0,45695,8
3439,307,20250604,33,729000.0,45695,8
3440,728,20261014,33,799000.0,176873,8
3441,589,20241030,33,399000.0,39759,3
3442,1024,20240424,33,1599000.0,61789,6
3443,27,20251025,33,599000.0,42500,6
3444,163,20240327,33,599000.0,42500,6
3445,1024,20260112,33,1199000.0,2500,6
3446,1025,20250303,33,1699000.0,138902,5
3447,94,20250325,33,1690000.0,47500,2
3448,147,20260224,33,719000.0,47500,3
3449,831,20251215,33,719000.0,47500,3
3450,68,20240102,33,799000.0,77500,5
3451,14,20260112,33,969000.0,102327,4
3452,456,20240419,33,969000.0,102327,4
3453,343,20251109,33,1429000.0,37500,2
3454,714,20250105,33,1429000.0,37500,2
3455,1026,20260608,33,5599000.0,12500,2
3456,871,20250821,33,789000.0,162500,9
3457,15,20261111,33,479000.0,62500,3
3458,636,20251222,33,479000.0,62500,3
3459,281,20241031,33,799000.0,32500,4
3460,165,20260712,33,755000.0,2500,6
3461,409,20260415,33,755000.0,2500,6
3462,318,20250321,33,329000.0,127500,12
3463,1027,20260720,33,329000.0,127500,12
3464,181,20241004,33,325000.0,82500,8
3465,822,20250111,33,325000.0,82500,8
3466,40,20240819,33,569000.0,2500,7
3467,886,20250814,33,569000.0,2500,7
3468,280,20250301,33,595000.0,2500,5
3469,124,20261214,33,519000.0,32500,4
3470,349,20250316,33,519000.0,32500,4
3471,1169,20240203,33,519000.0,32500,4
3472,89,20241124,33,769000.0,2500,3
3473,35,20260424,33,1179000.0,22500,3
3474,533,20250329,33,1179000.0,22500,3
3475,57,20260202,33,485000.0,52500,4
3476,878,20250606,33,419000.0,67500,3
3477,612,20250426,33,1199000.0,55628,2
3478,787,20241112,33,1199000.0,55628,2
3479,214,20240501,33,679000.0,57500,6
3480,667,20250803,33,679000.0,57500,6
3481,874,20250501,33,1190000.0,52500,9
3482,1028,20261101,33,1190000.0,52500,9
3483,1029,20240504,33,1090000.0,87500,13
3484,168,20251020,33,439000.0,87500,4
3485,537,20250802,33,439000.0,87500,4
3486,316,20251218,33,749000.0,97500,5
3487,1030,20260208,33,275000.0,2500,11
3488,1307,20260622,33,275000.0,2500,11
3489,66,20250209,33,395000.0,42500,4
3490,228,20241003,33,379000.0,92500,5
3491,381,20260713,33,379000.0,92500,5
3492,837,20260503,33,259000.0,202500,15
3493,1031,20250521,33,3080000.0,2500,1
3494,1032,20240824,33,2390000.0,2500,1
3495,1033,20260920,33,3150000.0,2500,1
3496,24,20260121,33,488000.0,22500,3
3497,1034,20250520,33,488000.0,22500,3
3498,1035,20240613,33,185000.0,177500,19
3499,1036,20260425,33,239000.0,162500,18
3500,644,20251228,33,389000.0,2500,3
3501,771,20250110,33,199000.0,112500,11
3502,195,20261101,33,269000.0,197500,13
3503,216,20240323,33,269000.0,197500,13
3504,489,20250306,33,499000.0,257500,17
3505,993,20250422,33,499000.0,257500,17
3506,309,20260221,33,189000.0,217500,17
3507,428,20250103,33,319000.0,222500,8
3508,504,20260812,33,319000.0,222500,8
3509,1037,20240520,33,169000.0,242500,23
3510,1038,20251220,33,129000.0,287500,20
3511,6,20261012,33,279000.0,162500,14
3512,972,20241014,33,289000.0,167500,14
3513,1332,20241220,33,289000.0,167500,14
3514,766,20241208,33,415000.0,92500,14
3515,992,20240528,33,415000.0,92500,14
3516,46,20240728,33,799000.0,43299,4
3517,112,20251015,33,599000.0,70925,5
3518,1023,20260902,33,599000.0,70925,5
3519,14,20250619,33,859000.0,125552,4
3520,456,20261208,33,859000.0,125552,4
3521,306,20241126,33,999000.0,76642,4
3522,604,20241230,33,999000.0,76642,4
3523,1039,20240111,33,849000.0,151366,4
3524,324,20250523,33,939000.0,112500,3
3525,455,20250802,33,939000.0,112500,3
3526,340,20250913,33,659000.0,84732,4
3527,344,20260619,33,659000.0,84732,4
3528,536,20251218,33,489000.0,105384,4
3529,1185,20261121,33,489000.0,105384,4
3530,645,20241122,33,289000.0,84772,7
3531,511,20240314,33,879000.0,54567,3
3532,743,20240907,33,771000.0,95000,3
3533,1040,20250325,33,771000.0,95000,3
3534,612,20260624,33,1189000.0,37929,2
3535,787,20241220,33,1189000.0,37929,2
